quartiere,prezzo,datetime,posti auto,bagni per stanza,bagni,stanze,ultimo piano,stato,classe energetica,vista mare,riscaldamento centralizzato,superficie,arredato,balcone,impianto tv,esposizione esterna,fibra ottica,cancello elettrico,cantina,giardino comune,giardino privato,impianto allarme,portiere,piscina,villa,intera proprieta,appartamento,attico,loft,mansarda
Africano - Villa Chigi,1800.0,2023-02-17,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,110.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1899.0,2023-04-18,0,,2.0,,0,ottimo / ristrutturato,G,0.0,1.0,160.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,850.0,2023-04-17,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,55.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,3000.0,2023-04-19,0,,2.0,,0,ottimo / ristrutturato,G,0.0,1.0,180.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2300.0,2023-04-26,0,0.75,3.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,3500.0,2023-04-26,1,,2.0,,0,buono / abitabile,G,0.0,1.0,220.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1450.0,2023-07-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,45.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-07-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-07-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-06-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-04-05,0,0.5,1.0,2.0,0,nuovo / in costruzione,G,0.0,0.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1650.0,2023-05-05,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2200.0,2023-04-05,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,0.0,120.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2900.0,2023-05-05,0,0.75,3.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,185.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-06-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1900.0,2023-04-05,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,120.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2000.0,2023-05-05,0,0.5,2.0,4.0,0,,G,0.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1100.0,2023-05-05,0,0.25,1.0,4.0,0,buono / abitabile,G,0.0,0.0,85.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-05-05,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,65.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1650.0,2023-05-05,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1600.0,2023-05-05,0,,,2.0,0,,,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2100.0,2023-05-05,1,0.6666666666666666,2.0,3.0,1,buono / abitabile,,0.0,1.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Africano - Villa Chigi,980.0,2023-04-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1750.0,2023-06-05,0,0.5,2.0,4.0,0,ottimo / ristrutturato,D,0.0,1.0,110.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1500.0,2023-05-05,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,114.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,780.0,2023-05-05,0,,,,0,,,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1150.0,2023-04-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,,0.0,0.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1600.0,2023-05-05,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,105.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-05-05,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,65.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,900.0,2023-08-05,0,0.5,1.0,2.0,1,buono / abitabile,G,0.0,1.0,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-09-05,0,0.25,1.0,4.0,1,buono / abitabile,G,0.0,1.0,96.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-09-05,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,1.0,81.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-10-05,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,73.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1500.0,2023-10-05,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,0.0,71.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-10-05,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,73.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1050.0,2023-11-05,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,70.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1400.0,2023-11-05,0,0.5,2.0,4.0,0,buono / abitabile,G,0.0,1.0,133.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1250.0,2023-05-13,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,80.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,980.0,2023-05-13,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-05-16,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,70.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,450.0,2023-05-16,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-05-16,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,40.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1400.0,2023-05-16,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,A,0.0,0.0,85.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1490.0,2023-05-16,0,0.25,1.0,4.0,0,ottimo / ristrutturato,E,0.0,0.0,100.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2200.0,2023-05-16,0,,2.0,,0,,G,0.0,1.0,220.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1500.0,2023-05-16,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,F,0.0,1.0,100.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,940.0,2023-05-19,0,0.5,1.0,2.0,0,buono / abitabile,,0.0,1.0,77.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1700.0,2023-05-18,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1800.0,2023-05-19,0,0.25,1.0,4.0,0,ottimo / ristrutturato,B,0.0,0.0,120.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,980.0,2023-05-19,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,57.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1800.0,2023-05-19,0,0.2,1.0,5.0,0,ottimo / ristrutturato,G,0.0,0.0,120.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,490.0,2023-05-19,0,0.5,2.0,4.0,0,,G,0.0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-05-19,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1400.0,2023-05-19,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,90.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2300.0,2023-05-17,0,0.6,3.0,5.0,0,ottimo / ristrutturato,E,0.0,1.0,177.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1100.0,2023-05-19,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,71.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1000.0,2023-05-22,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,76.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1100.0,2023-05-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,50.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,750.0,2023-05-22,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africano - Villa Chigi,2700.0,2023-05-22,1,0.4,2.0,5.0,0,ottimo / ristrutturato,G,0.0,1.0,149.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1800.0,2023-05-22,0,0.25,1.0,4.0,0,buono / abitabile,G,0.0,1.0,127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1250.0,2023-05-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,D,0.0,1.0,61.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,660.0,2023-05-24,0,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,30.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,660.0,2023-05-23,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1250.0,2023-05-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,D,0.0,1.0,61.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1400.0,2023-05-23,0,0.3333333333333333,1.0,3.0,1,ottimo / ristrutturato,G,0.0,1.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1300.0,2023-05-20,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,C,0.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1350.0,2023-05-23,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1400.0,2023-05-23,1,0.4,2.0,5.0,0,ottimo / ristrutturato,G,0.0,1.0,120.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-05-23,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,1.0,70.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,3700.0,2023-05-26,1,,3.0,,0,ottimo / ristrutturato,G,0.0,1.0,243.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,780.0,2023-05-25,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1350.0,2023-05-27,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,100.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1450.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,45.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-05-26,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,60.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1300.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1150.0,2023-05-27,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,90.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-05-26,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2425.0,2023-05-25,0,,3.0,,0,ottimo / ristrutturato,G,0.0,1.0,200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1190.0,2023-05-27,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,1.0,107.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1500.0,2023-05-29,0,0.5,2.0,4.0,1,buono / abitabile,G,0.0,0.0,111.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1350.0,2023-05-29,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,D,0.0,1.0,82.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1550.0,2023-01-06,0,0.75,3.0,4.0,0,buono / abitabile,,0.0,1.0,130.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-05-31,0,0.25,1.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-05-30,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1900.0,2023-05-30,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,153.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-05-31,0,0.5,1.0,2.0,0,buono / abitabile,E,0.0,1.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-05-30,0,,,1.0,0,,,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,3200.0,2023-05-31,1,0.6,3.0,5.0,0,buono / abitabile,G,0.0,0.0,235.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,850.0,2023-01-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,30.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,2000.0,2023-05-06,0,0.6666666666666666,2.0,3.0,1,ottimo / ristrutturato,G,0.0,0.0,106.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Africano - Villa Chigi,1450.0,2023-05-06,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,95.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-05-06,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,0.0,35.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,600.0,2023-03-06,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,1.0,30.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1750.0,2023-05-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,110.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1300.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,B,0.0,0.0,60.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-04-06,0,1.0,1.0,1.0,0,buono / abitabile,,0.0,1.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1150.0,2023-01-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,70.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1600.0,2023-03-06,0,,,2.0,0,,,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1700.0,2023-07-06,1,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,118.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,550.0,2023-07-06,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,19.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,900.0,2023-07-06,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,70.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-08-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,,0.0,1.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-07-06,0,0.5,1.0,2.0,0,buono / abitabile,,0.0,1.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-06-06,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,65.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,850.0,2023-07-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-07-06,1,0.3333333333333333,1.0,3.0,0,buono / abitabile,F,0.0,1.0,78.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,750.0,2023-06-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,1.0,37.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,900.0,2023-07-06,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,850.0,2023-08-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,B,0.0,0.0,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1800.0,2023-06-06,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,780.0,2023-06-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-08-06,0,0.5,1.0,2.0,0,,G,0.0,,80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-08-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,E,0.0,0.0,60.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1000.0,2023-07-06,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-09-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,35.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1600.0,2023-10-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1000.0,2023-09-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1350.0,2023-09-06,0,0.75,3.0,4.0,0,buono / abitabile,G,0.0,1.0,115.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,800.0,2023-08-06,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,1.0,38.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1500.0,2023-08-06,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,0.0,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1300.0,2023-10-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,900.0,2023-08-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,72.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1500.0,2023-08-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,85.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,,2023-06-15,0,,,1.0,0,,,0.0,,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1050.0,2023-06-16,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,950.0,2023-06-16,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,50.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,900.0,2023-06-14,0,1.0,1.0,1.0,0,buono / abitabile,F,0.0,1.0,50.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,900.0,2023-06-13,0,0.5,1.0,2.0,0,ottimo / ristrutturato,,0.0,1.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1400.0,2023-06-14,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,F,0.0,0.0,120.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1100.0,2023-06-14,0,0.5,1.0,2.0,1,buono / abitabile,A,0.0,0.0,65.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1200.0,2023-06-21,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,920.0,2023-06-21,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,1.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1450.0,2023-06-20,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,90.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,1450.0,2023-06-21,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,0.0,45.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Africano - Villa Chigi,700.0,2023-06-20,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,1.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
